"","area","river","site","year","escapement","returns","recruits","survival"
"3043","12","NAHWITTI RIVER","45","2000",NA,NA,NA,NA
"3044","12","NAHWITTI RIVER","45","2001",NA,NA,NA,NA
"3045","12","NAHWITTI RIVER","45","2002",NA,NA,NA,NA
"3046","12","NAHWITTI RIVER","45","2003",NA,NA,NA,NA
"3047","12","NAHWITTI RIVER","45","2004",NA,NA,NA,NA
"3048","12","NAHWITTI RIVER","45","2005",NA,NA,NA,NA
"3049","12","NAHWITTI RIVER","45","2006",NA,NA,NA,NA
"3050","12","NAHWITTI RIVER","45","2007",NA,NA,NA,NA
"3051","12","NAHWITTI RIVER","45","2008",NA,NA,NA,NA
"3052","12","NAHWITTI RIVER","45","2009",NA,NA,NA,NA
"3053","12","NAHWITTI RIVER","45","2010",NA,NA,NA,NA
"3054","12","NAHWITTI RIVER","45","2011",NA,NA,NA,NA
"3055","12","NAHWITTI RIVER","45","2012",NA,NA,NA,NA
"3056","12","NAHWITTI RIVER","45","2013",NA,NA,NA,NA
"3057","12","NAHWITTI RIVER","45","2014",NA,NA,NA,NA
"3058","12","NAHWITTI RIVER","45","2015",NA,NA,NA,NA
"3059","12","NAHWITTI RIVER","45","2016",NA,NA,NA,NA
"3060","12","NAHWITTI RIVER","45","2017",NA,NA,NA,NA
"3061","12","NEW VANCOUVER CREEK","46","1950",NA,NA,NA,NA
"3062","12","NEW VANCOUVER CREEK","46","1951",NA,NA,28.3599137931034,NA
"3063","12","NEW VANCOUVER CREEK","46","1952",NA,NA,NA,NA
"3064","12","NEW VANCOUVER CREEK","46","1953",25,NA,NA,NA
"3065","12","NEW VANCOUVER CREEK","46","1954",25,28.735632183908,NA,NA
"3066","12","NEW VANCOUVER CREEK","46","1955",25,28.4090909090909,NA,NA
"3067","12","NEW VANCOUVER CREEK","46","1956",25,27.7777777777778,NA,NA
"3068","12","NEW VANCOUVER CREEK","46","1957",NA,NA,NA,NA
"3069","12","NEW VANCOUVER CREEK","46","1958",NA,NA,NA,NA
"3070","12","NEW VANCOUVER CREEK","46","1959",NA,NA,NA,NA
"3071","12","NEW VANCOUVER CREEK","46","1960",NA,NA,NA,NA
"3072","12","NEW VANCOUVER CREEK","46","1961",NA,NA,NA,NA
"3073","12","NEW VANCOUVER CREEK","46","1962",NA,NA,NA,NA
"3074","12","NEW VANCOUVER CREEK","46","1963",NA,NA,NA,NA
"3075","12","NEW VANCOUVER CREEK","46","1964",NA,NA,NA,NA
"3076","12","NEW VANCOUVER CREEK","46","1965",NA,NA,NA,NA
"3077","12","NEW VANCOUVER CREEK","46","1966",NA,NA,NA,NA
"3078","12","NEW VANCOUVER CREEK","46","1967",NA,NA,NA,NA
"3079","12","NEW VANCOUVER CREEK","46","1968",NA,NA,NA,NA
"3080","12","NEW VANCOUVER CREEK","46","1969",NA,NA,NA,NA
"3081","12","NEW VANCOUVER CREEK","46","1970",NA,NA,NA,NA
"3082","12","NEW VANCOUVER CREEK","46","1971",NA,NA,NA,NA
"3083","12","NEW VANCOUVER CREEK","46","1972",NA,NA,NA,NA
"3084","12","NEW VANCOUVER CREEK","46","1973",NA,NA,NA,NA
"3085","12","NEW VANCOUVER CREEK","46","1974",NA,NA,NA,NA
"3086","12","NEW VANCOUVER CREEK","46","1975",NA,NA,NA,NA
"3087","12","NEW VANCOUVER CREEK","46","1976",NA,NA,NA,NA
"3088","12","NEW VANCOUVER CREEK","46","1977",NA,NA,NA,NA
"3089","12","NEW VANCOUVER CREEK","46","1978",NA,NA,NA,NA
"3090","12","NEW VANCOUVER CREEK","46","1979",NA,NA,NA,NA
"3091","12","NEW VANCOUVER CREEK","46","1980",NA,NA,NA,NA
"3092","12","NEW VANCOUVER CREEK","46","1981",NA,NA,NA,NA
"3093","12","NEW VANCOUVER CREEK","46","1982",NA,NA,NA,NA
"3094","12","NEW VANCOUVER CREEK","46","1983",NA,NA,NA,NA
"3095","12","NEW VANCOUVER CREEK","46","1984",NA,NA,NA,NA
"3096","12","NEW VANCOUVER CREEK","46","1985",NA,NA,NA,NA
"3097","12","NEW VANCOUVER CREEK","46","1986",NA,NA,NA,NA
"3098","12","NEW VANCOUVER CREEK","46","1987",NA,NA,NA,NA
"3099","12","NEW VANCOUVER CREEK","46","1988",NA,NA,NA,NA
"3100","12","NEW VANCOUVER CREEK","46","1989",NA,NA,NA,NA
"3101","12","NEW VANCOUVER CREEK","46","1990",NA,NA,NA,NA
"3102","12","NEW VANCOUVER CREEK","46","1991",NA,NA,NA,NA
"3103","12","NEW VANCOUVER CREEK","46","1992",NA,NA,NA,NA
"3104","12","NEW VANCOUVER CREEK","46","1993",NA,NA,NA,NA
"3105","12","NEW VANCOUVER CREEK","46","1994",NA,NA,NA,NA
"3106","12","NEW VANCOUVER CREEK","46","1995",NA,NA,NA,NA
"3107","12","NEW VANCOUVER CREEK","46","1996",NA,NA,NA,NA
"3108","12","NEW VANCOUVER CREEK","46","1997",NA,NA,NA,NA
"3109","12","NEW VANCOUVER CREEK","46","1998",NA,NA,NA,NA
"3110","12","NEW VANCOUVER CREEK","46","1999",NA,NA,NA,NA
"3111","12","NEW VANCOUVER CREEK","46","2000",NA,NA,NA,NA
"3112","12","NEW VANCOUVER CREEK","46","2001",NA,NA,NA,NA
"3113","12","NEW VANCOUVER CREEK","46","2002",NA,NA,NA,NA
"3114","12","NEW VANCOUVER CREEK","46","2003",NA,NA,NA,NA
"3115","12","NEW VANCOUVER CREEK","46","2004",NA,NA,NA,NA
"3116","12","NEW VANCOUVER CREEK","46","2005",NA,NA,NA,NA
"3117","12","NEW VANCOUVER CREEK","46","2006",NA,NA,NA,NA
"3118","12","NEW VANCOUVER CREEK","46","2007",NA,NA,NA,NA
"3119","12","NEW VANCOUVER CREEK","46","2008",NA,NA,NA,NA
"3120","12","NEW VANCOUVER CREEK","46","2009",NA,NA,NA,NA
"3121","12","NEW VANCOUVER CREEK","46","2010",NA,NA,NA,NA
"3122","12","NEW VANCOUVER CREEK","46","2011",NA,NA,NA,NA
"3123","12","NEW VANCOUVER CREEK","46","2012",NA,NA,NA,NA
"3124","12","NEW VANCOUVER CREEK","46","2013",NA,NA,NA,NA
"3125","12","NEW VANCOUVER CREEK","46","2014",NA,NA,NA,NA
"3126","12","NEW VANCOUVER CREEK","46","2015",NA,NA,NA,NA
"3127","12","NEW VANCOUVER CREEK","46","2016",NA,NA,NA,NA
"3128","12","NEW VANCOUVER CREEK","46","2017",NA,NA,NA,NA
"3129","12","NIGGER CREEK","47","1950",NA,NA,NA,NA
"3130","12","NIGGER CREEK","47","1951",NA,NA,NA,NA
"3131","12","NIGGER CREEK","47","1952",NA,NA,NA,NA
"3132","12","NIGGER CREEK","47","1953",25,NA,NA,NA
"3133","12","NIGGER CREEK","47","1954",25,28.735632183908,NA,NA
"3134","12","NIGGER CREEK","47","1955",25,28.4090909090909,NA,NA
"3135","12","NIGGER CREEK","47","1956",NA,NA,NA,NA
"3136","12","NIGGER CREEK","47","1957",NA,NA,NA,NA
"3137","12","NIGGER CREEK","47","1958",75,79.7872340425532,8.65366447752935,-2.15950524328146
"3138","12","NIGGER CREEK","47","1959",NA,NA,71.7270446131655,NA
"3139","12","NIGGER CREEK","47","1960",NA,NA,NA,NA
"3140","12","NIGGER CREEK","47","1961",25,28.0898876404494,NA,NA
"3141","12","NIGGER CREEK","47","1962",25,27.1739130434783,NA,NA
"3142","12","NIGGER CREEK","47","1963",75,77.319587628866,NA,NA
"3143","12","NIGGER CREEK","47","1964",25,27.7777777777778,NA,NA
"3144","12","NIGGER CREEK","47","1965",NA,NA,NA,NA
"3145","12","NIGGER CREEK","47","1966",NA,NA,NA,NA
"3146","12","NIGGER CREEK","47","1967",NA,NA,NA,NA
"3147","12","NIGGER CREEK","47","1968",NA,NA,NA,NA
"3148","12","NIGGER CREEK","47","1969",NA,NA,NA,NA
"3149","12","NIGGER CREEK","47","1970",NA,NA,NA,NA
"3150","12","NIGGER CREEK","47","1971",NA,NA,NA,NA
"3151","12","NIGGER CREEK","47","1972",NA,NA,NA,NA
"3152","12","NIGGER CREEK","47","1973",NA,NA,NA,NA
"3153","12","NIGGER CREEK","47","1974",NA,NA,NA,NA
"3154","12","NIGGER CREEK","47","1975",NA,NA,NA,NA
"3155","12","NIGGER CREEK","47","1976",NA,NA,NA,NA
"3156","12","NIGGER CREEK","47","1977",NA,NA,NA,NA
"3157","12","NIGGER CREEK","47","1978",NA,NA,NA,NA
"3158","12","NIGGER CREEK","47","1979",NA,NA,NA,NA
"3159","12","NIGGER CREEK","47","1980",NA,NA,NA,NA
"3160","12","NIGGER CREEK","47","1981",NA,NA,NA,NA
"3161","12","NIGGER CREEK","47","1982",NA,NA,NA,NA
"3162","12","NIGGER CREEK","47","1983",NA,NA,NA,NA
"3163","12","NIGGER CREEK","47","1984",NA,NA,NA,NA
"3164","12","NIGGER CREEK","47","1985",NA,NA,NA,NA
"3165","12","NIGGER CREEK","47","1986",NA,NA,NA,NA
"3166","12","NIGGER CREEK","47","1987",NA,NA,NA,NA
"3167","12","NIGGER CREEK","47","1988",NA,NA,NA,NA
"3168","12","NIGGER CREEK","47","1989",NA,NA,NA,NA
"3169","12","NIGGER CREEK","47","1990",NA,NA,NA,NA
"3170","12","NIGGER CREEK","47","1991",NA,NA,NA,NA
"3171","12","NIGGER CREEK","47","1992",NA,NA,NA,NA
"3172","12","NIGGER CREEK","47","1993",NA,NA,NA,NA
"3173","12","NIGGER CREEK","47","1994",NA,NA,NA,NA
"3174","12","NIGGER CREEK","47","1995",NA,NA,NA,NA
"3175","12","NIGGER CREEK","47","1996",NA,NA,NA,NA
"3176","12","NIGGER CREEK","47","1997",NA,NA,NA,NA
"3177","12","NIGGER CREEK","47","1998",500,510.204081632653,NA,NA
"3178","12","NIGGER CREEK","47","1999",NA,NA,NA,NA
"3179","12","NIGGER CREEK","47","2000",NA,NA,NA,NA
"3180","12","NIGGER CREEK","47","2001",NA,NA,NA,NA
"3181","12","NIGGER CREEK","47","2002",NA,NA,NA,NA
"3182","12","NIGGER CREEK","47","2003",NA,NA,NA,NA
"3183","12","NIGGER CREEK","47","2004",NA,NA,NA,NA
"3184","12","NIGGER CREEK","47","2005",NA,NA,NA,NA
"3185","12","NIGGER CREEK","47","2006",NA,NA,NA,NA
"3186","12","NIGGER CREEK","47","2007",NA,NA,NA,NA
"3187","12","NIGGER CREEK","47","2008",NA,NA,NA,NA
"3188","12","NIGGER CREEK","47","2009",NA,NA,NA,NA
"3189","12","NIGGER CREEK","47","2010",NA,NA,NA,NA
"3190","12","NIGGER CREEK","47","2011",NA,NA,NA,NA
"3191","12","NIGGER CREEK","47","2012",NA,NA,NA,NA
"3192","12","NIGGER CREEK","47","2013",NA,NA,NA,NA
"3193","12","NIGGER CREEK","47","2014",NA,NA,NA,NA
"3194","12","NIGGER CREEK","47","2015",NA,NA,NA,NA
"3195","12","NIGGER CREEK","47","2016",NA,NA,NA,NA
"3196","12","NIGGER CREEK","47","2017",NA,NA,NA,NA
"3197","12","NIMMO CREEK","48","1950",NA,NA,NA,NA
"3198","12","NIMMO CREEK","48","1951",NA,NA,4397.05459770115,NA
"3199","12","NIMMO CREEK","48","1952",NA,NA,7443.45930232558,NA
"3200","12","NIMMO CREEK","48","1953",3500,NA,7785.27131782946,0.799470687542253
"3201","12","NIMMO CREEK","48","1954",3500,4022.98850574713,10860.2970650258,1.13235069969025
"3202","12","NIMMO CREEK","48","1955",3500,3977.27272727273,7472.0740408401,0.758409641488088
"3203","12","NIMMO CREEK","48","1956",7500,8333.33333333333,842.367168610054,-2.18644231309892
"3204","12","NIMMO CREEK","48","1957",7500,8720.93023255814,3805.70657263833,-0.678401350636591
"3205","12","NIMMO CREEK","48","1958",15000,15957.4468085106,1164.07892582318,-2.55612004840165
"3206","12","NIMMO CREEK","48","1959",750,815.217391304348,4020.64800171259,1.67912515654815
"3207","12","NIMMO CREEK","48","1960",750,824.175824175824,714.011242646892,-0.049174498310688
"3208","12","NIMMO CREEK","48","1961",3500,3932.58426966292,233.66453030622,-2.70663179192221
"3209","12","NIMMO CREEK","48","1962",3500,3804.34782608696,3030.09125990856,-0.144170230645949
"3210","12","NIMMO CREEK","48","1963",1500,1546.39175257732,1101.78774792132,-0.308531022170404
"3211","12","NIMMO CREEK","48","1964",200,222.222222222222,2313.86858371747,2.44835874776809
"3212","12","NIMMO CREEK","48","1965",200,210.526315789474,1109.33902576148,1.71320227810735
"3213","12","NIMMO CREEK","48","1966",3500,3535.35353535354,4154.34683054349,0.171392246622806
"3214","12","NIMMO CREEK","48","1967",1500,1515.15151515152,744.337627828947,-0.700725654348313
"3215","12","NIMMO CREEK","48","1968",1500,1578.94736842105,2889.65378305829,0.655671588590065
"3216","12","NIMMO CREEK","48","1969",1500,1595.74468085106,7039.89593914742,1.54612828058144
"3217","12","NIMMO CREEK","48","1970",3500,3684.21052631579,3418.28276343264,-0.0236246594786537
"3218","12","NIMMO CREEK","48","1971",750,842.696629213483,2887.40708927796,1.34804097090857
"3219","12","NIMMO CREEK","48","1972",1500,1562.5,3159.33694934297,0.744897071316781
"3220","12","NIMMO CREEK","48","1973",6000,6741.57303370786,796.061067485211,-2.01983884736223
"3221","12","NIMMO CREEK","48","1974",5000,5813.95348837209,1522.12184696363,-1.18933259906127
"3222","12","NIMMO CREEK","48","1975",4000,4123.71134020619,348.930174058085,-2.43917781224927
"3223","12","NIMMO CREEK","48","1976",900,978.260869565217,298.775599267678,-1.10270197582431
"3224","12","NIMMO CREEK","48","1977",750,833.333333333333,307.77863943417,-0.890692385083503
"3225","12","NIMMO CREEK","48","1978",1500,1530.61224489796,372.934550477236,-1.39181745073223
"3226","12","NIMMO CREEK","48","1979",250,274.725274725275,319.763063762349,0.246119377938342
"3227","12","NIMMO CREEK","48","1980",250,255.102040816327,238.995551988112,-0.0450159770323236
"3228","12","NIMMO CREEK","48","1981",250,265.957446808511,461.04218576276,0.612028630194455
"3229","12","NIMMO CREEK","48","1982",300,303.030303030303,468.058941090643,0.444811755832728
"3230","12","NIMMO CREEK","48","1983",400,439.56043956044,441.28958383255,0.0982367655183471
"3231","12","NIMMO CREEK","48","1984",325,328.282828282828,603.776208906221,0.619378431891489
"3232","12","NIMMO CREEK","48","1985",450,450,NA,NA
"3233","12","NIMMO CREEK","48","1986",300,306.122448979592,NA,NA
"3234","12","NIMMO CREEK","48","1987",400,425.531914893617,NA,NA
"3235","12","NIMMO CREEK","48","1988",600,606.060606060606,NA,NA
"3236","12","NIMMO CREEK","48","1989",300,322.58064516129,NA,NA
"3237","12","NIMMO CREEK","48","1990",NA,NA,NA,NA
"3238","12","NIMMO CREEK","48","1991",350,376.344086021505,NA,NA
"3239","12","NIMMO CREEK","48","1992",NA,NA,NA,NA
"3240","12","NIMMO CREEK","48","1993",NA,NA,NA,NA
"3241","12","NIMMO CREEK","48","1994",NA,NA,NA,NA
"3242","12","NIMMO CREEK","48","1995",NA,NA,NA,NA
"3243","12","NIMMO CREEK","48","1996",NA,NA,NA,NA
"3244","12","NIMMO CREEK","48","1997",NA,NA,NA,NA
"3245","12","NIMMO CREEK","48","1998",NA,NA,NA,NA
"3246","12","NIMMO CREEK","48","1999",22,23.1578947368421,NA,NA
"3247","12","NIMMO CREEK","48","2000",NA,NA,NA,NA
"3248","12","NIMMO CREEK","48","2001",NA,NA,NA,NA
"3249","12","NIMMO CREEK","48","2002",NA,NA,NA,NA
"3250","12","NIMMO CREEK","48","2003",NA,NA,NA,NA
"3251","12","NIMMO CREEK","48","2004",NA,NA,NA,NA
"3252","12","NIMMO CREEK","48","2005",NA,NA,NA,NA
"3253","12","NIMMO CREEK","48","2006",NA,NA,NA,NA
"3254","12","NIMMO CREEK","48","2007",NA,NA,NA,NA
"3255","12","NIMMO CREEK","48","2008",24,24.2424242424242,NA,NA
"3256","12","NIMMO CREEK","48","2009",NA,NA,NA,NA
"3257","12","NIMMO CREEK","48","2010",NA,NA,NA,NA
"3258","12","NIMMO CREEK","48","2011",NA,NA,NA,NA
"3259","12","NIMMO CREEK","48","2012",NA,NA,NA,NA
"3260","12","NIMMO CREEK","48","2013",NA,NA,NA,NA
"3261","12","NIMMO CREEK","48","2014",NA,NA,NA,NA
"3262","12","NIMMO CREEK","48","2015",NA,NA,NA,NA
"3263","12","NIMMO CREEK","48","2016",NA,NA,NA,NA
"3264","12","NIMMO CREEK","48","2017",NA,NA,NA,NA
"3265","12","NIMPKISH RIVER","49","1950",NA,NA,NA,NA
"3266","12","NIMPKISH RIVER","49","1951",NA,NA,71203.8793103448,NA
"3267","12","NIMPKISH RIVER","49","1952",NA,NA,48111.3372093023,NA
"3268","12","NIMPKISH RIVER","49","1953",75000,NA,32302.1963824289,-0.842352886163554
"3269","12","NIMPKISH RIVER","49","1954",35000,40229.8850574713,28699.949948586,-0.198452682677065
"3270","12","NIMPKISH RIVER","49","1955",75000,85227.2727272727,27074.7857221679,-1.0188852349126
"3271","12","NIMPKISH RIVER","49","1956",35000,38888.8888888889,29327.065811638,-0.176837224021384
"3272","12","NIMPKISH RIVER","49","1957",30000,34883.7209302326,49438.2640345534,0.499527318301106
"3273","12","NIMPKISH RIVER","49","1958",35000,37234.0425531915,7517.68643214485,-1.53808962616315
"3274","12","NIMPKISH RIVER","49","1959",15000,16304.347826087,23050.7327163529,0.429647355963324
"3275","12","NIMPKISH RIVER","49","1960",35000,38461.5384615385,18502.104376352,-0.637463585801104
"3276","12","NIMPKISH RIVER","49","1961",35000,39325.8426966292,14113.915267916,-0.908186852335626
"3277","12","NIMPKISH RIVER","49","1962",15000,16304.347826087,35189.8903769803,0.852708635051107
"3278","12","NIMPKISH RIVER","49","1963",15000,15463.9175257732,11230.30177395,-0.289434560589129
"3279","12","NIMPKISH RIVER","49","1964",15000,16666.6666666667,57670.9955428297,1.34670416912676
"3280","12","NIMPKISH RIVER","49","1965",15000,15789.4736842105,13944.3753472284,-0.0729739750577044
"3281","12","NIMPKISH RIVER","49","1966",35000,35353.5353535354,21705.5678574898,-0.477779250560404
"3282","12","NIMPKISH RIVER","49","1967",15000,15151.5151515152,6013.42017526316,-0.914056533677511
"3283","12","NIMPKISH RIVER","49","1968",55000,57894.7368421053,27117.6063546348,-0.707149987315308
"3284","12","NIMPKISH RIVER","49","1969",7500,7978.72340425532,25661.616352098,1.23009332777976
"3285","12","NIMPKISH RIVER","49","1970",18000,18947.3684210526,4118.29327342916,-1.47493293438368
"3286","12","NIMPKISH RIVER","49","1971",7500,8426.96629213483,4632.72959805541,-0.481756780141815
"3287","12","NIMPKISH RIVER","49","1972",20000,20833.3333333333,10474.1890854251,-0.646818225021659
"3288","12","NIMPKISH RIVER","49","1973",25000,28089.8876404494,13704.4735944025,-0.601153505599206
"3289","12","NIMPKISH RIVER","49","1974",5000,5813.95348837209,19100.1302940999,1.34025724427584
"3290","12","NIMPKISH RIVER","49","1975",8000,8247.42268041237,5596.88824525118,-0.357230768871656
"3291","12","NIMPKISH RIVER","49","1976",6000,6521.73913043478,13250.5300548515,0.79227808654377
"3292","12","NIMPKISH RIVER","49","1977",15000,16666.6666666667,16965.2572503208,0.123117360609989
"3293","12","NIMPKISH RIVER","49","1978",16500,16836.7346938776,43939.6506905346,0.979456736326356
"3294","12","NIMPKISH RIVER","49","1979",6000,6593.40659340659,17154.2795776779,1.05048821131147
"3295","12","NIMPKISH RIVER","49","1980",14000,14285.7142857143,20785.3984488112,0.395193412922977
"3296","12","NIMPKISH RIVER","49","1981",10000,10638.2978723404,69378.1464561513,1.93698683236698
"3297","12","NIMPKISH RIVER","49","1982",55000,55555.5555555556,101514.72914581,0.612870717458289
"3298","12","NIMPKISH RIVER","49","1983",7500,8241.75824175824,36341.4226096297,1.57805518887003
"3299","12","NIMPKISH RIVER","49","1984",38000,38383.8383838384,88096.4742892912,0.840846352997143
"3300","12","NIMPKISH RIVER","49","1985",70000,70000,28497.0947168687,-0.898693099729958
"3301","12","NIMPKISH RIVER","49","1986",90000,91836.7346938776,116089.40541328,0.254550960232763
"3302","12","NIMPKISH RIVER","49","1987",15000,15957.4468085106,47904.3580268263,1.16115628094697
"3303","12","NIMPKISH RIVER","49","1988",1e+05,101010.101010101,134309.73838321,0.294978427073131
"3304","12","NIMPKISH RIVER","49","1989",24150,25967.7419354839,69260.7944524804,1.05359462939149
"3305","12","NIMPKISH RIVER","49","1990",80000,86021.5053763441,73292.4652370342,-0.0875688245569194
"3306","12","NIMPKISH RIVER","49","1991",75000,80645.1612903226,46461.6318829857,-0.478861262338541
"3307","12","NIMPKISH RIVER","49","1992",120000,123711.340206186,18757.7202384001,-1.85588632906176
"3308","12","NIMPKISH RIVER","49","1993",55000,60439.5604395604,68119.079766819,0.213924161469287
"3309","12","NIMPKISH RIVER","49","1994",81675,88777.1739130435,132968.410383802,0.487363626611988
"3310","12","NIMPKISH RIVER","49","1995",60000,65217.3913043478,19636.6002786466,-1.11694937618155
"3311","12","NIMPKISH RIVER","49","1996",3000,3191.48936170213,3594.54627399322,0.180805484245753
"3312","12","NIMPKISH RIVER","49","1997",70000,73684.2105263158,70596.5776017883,0.00848642537949341
"3313","12","NIMPKISH RIVER","49","1998",145000,147959.183673469,NA,NA
"3314","12","NIMPKISH RIVER","49","1999",2000,2105.26315789474,NA,NA
"3315","12","NIMPKISH RIVER","49","2000",1500,1530.61224489796,NA,NA
"3316","12","NIMPKISH RIVER","49","2001",65000,69892.4731182796,33696.2395640514,-0.657001024399919
"3317","12","NIMPKISH RIVER","49","2002",175055,178627.551020408,NA,NA
"3318","12","NIMPKISH RIVER","49","2003",NA,NA,NA,NA
"3319","12","NIMPKISH RIVER","49","2004",885,921.875,NA,NA
"3320","12","NIMPKISH RIVER","49","2005",40213,43239.7849462366,NA,NA
"3321","12","NIMPKISH RIVER","49","2006",42859,45114.7368421053,NA,NA
"3322","12","NIMPKISH RIVER","49","2007",NA,NA,NA,NA
"3323","12","NIMPKISH RIVER","49","2008",NA,NA,NA,NA
"3324","12","NIMPKISH RIVER","49","2009",NA,NA,NA,NA
"3325","12","NIMPKISH RIVER","49","2010",17577,18120.618556701,NA,NA
"3326","12","NIMPKISH RIVER","49","2011",NA,NA,NA,NA
"3327","12","NIMPKISH RIVER","49","2012",NA,NA,NA,NA
"3328","12","NIMPKISH RIVER","49","2013",NA,NA,NA,NA
"3329","12","NIMPKISH RIVER","49","2014",NA,NA,NA,NA
"3330","12","NIMPKISH RIVER","49","2015",14,14.7066390731996,NA,NA
"3331","12","NIMPKISH RIVER","49","2016",174,186.51427283379,NA,NA
"3332","12","NIMPKISH RIVER","49","2017",NA,NA,NA,NA
"3333","12","PORT HARVEY LAGOON CREEKS","50","1950",NA,NA,NA,NA
"3334","12","PORT HARVEY LAGOON CREEKS","50","1951",NA,NA,28.3599137931034,NA
"3335","12","PORT HARVEY LAGOON CREEKS","50","1952",NA,NA,47.5130813953488,NA
"3336","12","PORT HARVEY LAGOON CREEKS","50","1953",NA,NA,NA,NA
"3337","12","PORT HARVEY LAGOON CREEKS","50","1954",25,28.735632183908,NA,NA
"3338","12","PORT HARVEY LAGOON CREEKS","50","1955",25,28.4090909090909,NA,NA
"3339","12","PORT HARVEY LAGOON CREEKS","50","1956",25,27.7777777777778,NA,NA
"3340","12","PORT HARVEY LAGOON CREEKS","50","1957",200,232.558139534884,NA,NA
"3341","12","PORT HARVEY LAGOON CREEKS","50","1958",NA,NA,NA,NA
"3342","12","PORT HARVEY LAGOON CREEKS","50","1959",NA,NA,NA,NA
"3343","12","PORT HARVEY LAGOON CREEKS","50","1960",NA,NA,NA,NA
"3344","12","PORT HARVEY LAGOON CREEKS","50","1961",200,224.719101123595,NA,NA
"3345","12","PORT HARVEY LAGOON CREEKS","50","1962",NA,NA,NA,NA
"3346","12","PORT HARVEY LAGOON CREEKS","50","1963",75,77.319587628866,NA,NA
"3347","12","PORT HARVEY LAGOON CREEKS","50","1964",NA,NA,NA,NA
"3348","12","PORT HARVEY LAGOON CREEKS","50","1965",NA,NA,NA,NA
"3349","12","PORT HARVEY LAGOON CREEKS","50","1966",25,25.2525252525253,NA,NA
"3350","12","PORT HARVEY LAGOON CREEKS","50","1967",25,25.2525252525253,NA,NA
"3351","12","PORT HARVEY LAGOON CREEKS","50","1968",NA,NA,NA,NA
"3352","12","PORT HARVEY LAGOON CREEKS","50","1969",NA,NA,NA,NA
"3353","12","PORT HARVEY LAGOON CREEKS","50","1970",NA,NA,NA,NA
"3354","12","PORT HARVEY LAGOON CREEKS","50","1971",NA,NA,NA,NA
"3355","12","PORT HARVEY LAGOON CREEKS","50","1972",NA,NA,NA,NA
"3356","12","PORT HARVEY LAGOON CREEKS","50","1973",NA,NA,NA,NA
"3357","12","PORT HARVEY LAGOON CREEKS","50","1974",NA,NA,NA,NA
"3358","12","PORT HARVEY LAGOON CREEKS","50","1975",NA,NA,NA,NA
"3359","12","PORT HARVEY LAGOON CREEKS","50","1976",NA,NA,NA,NA
"3360","12","PORT HARVEY LAGOON CREEKS","50","1977",NA,NA,NA,NA
"3361","12","PORT HARVEY LAGOON CREEKS","50","1978",NA,NA,NA,NA
"3362","12","PORT HARVEY LAGOON CREEKS","50","1979",NA,NA,NA,NA
"3363","12","PORT HARVEY LAGOON CREEKS","50","1980",NA,NA,NA,NA
"3364","12","PORT HARVEY LAGOON CREEKS","50","1981",NA,NA,NA,NA
"3365","12","PORT HARVEY LAGOON CREEKS","50","1982",NA,NA,NA,NA
"3366","12","PORT HARVEY LAGOON CREEKS","50","1983",NA,NA,NA,NA
"3367","12","PORT HARVEY LAGOON CREEKS","50","1984",NA,NA,NA,NA
